SMILES,neglog_molkg
Clc1cc(Cl)c2nsnc2c1Cl,2.169815889199794
Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,2.8617616645302086
[N-]=[N+]=NC1CCCCC1=NO,2.1387903006055717
S=C=Nc1ccc(Br)cc1,2.7285303051132437
C=CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.13787450968021
CCC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,1.7807641667225296
O=c1[nH]c2ccc(Cl)cc2o1,2.1501600905972205
COc1ccc(NC(=O)N(C)C)cc1Cl,2.155106301745889
CCC1CCCC(CC)C1N,2.9952298539834996
CN1CCCCC1C(c1ccccc1)c1cccc(O)c1.Cl,5.502235879055773
CN(C)N=Nc1cccnc1,2.9725065762270226
CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1.[Br-],2.7147519822432793
CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,5.443786173112622
CCCCC=CCCCCCCO,1.196281518165148
CNC.O=C(O)COc1ccc(Cl)cc1Cl,2.5419906839484803
O=c1ccc2cc3ccoc3c(O)c2o1,2.62446473275885
Nc1cc(Cl)c(N)cc1Cl,2.005018633462867
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.483488771310736
COP(=O)(CCC(=O)NCO)OC,1.210655960598174
[Cl-].[Cl-].[NH3+]c1cccc(C(O)C[NH2+]C2CC2)c1,1.9116639561847317
C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,2.3773690953449944
CC(=O)CC(=O)Nc1ccc(Cl)cc1C,1.809415406781505
Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.176001113110006
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,2.5890629892483394
CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C,2.6131385297327023
C=C(Cl)C(=O)Nc1ccc(OC)cc1,3.4118003165138733
CC1(CCO)CCOCO1,1.2204231107734569
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,2.371528093681827
CC(=O)OCCCC(=O)CBr,2.57028212923388
CC12CCC(CC1=O)C2(C)C=O,1.7293215841400726
Cc1ccccc1N=NN(C)C,2.6687159722075102
CNC(=O)CSP([O-])(=S)OC.[K+],2.2275885066411147
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1.7509553892441045
CNC(=O)Oc1cc(C)c(SC)c(C)c1,4.051756254494765
C#CC(C)(O)C(O)c1ccccc1,2.382720014102885
Brc1nc(Br)c(Br)[nH]1,3.952489023007886
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1.Cl.Cl,2.8213261682621473
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,2.5263259691488664
C=C(C)C(=O)OCC(=O)OCC,1.3394564859922837
O=c1[nH]c(=O)c2ccccc2o1,2.337477897282367
CCN(C(=O)c1cc(Cl)nc(Cl)c1)C1CC1,3.52143314806182
NCCN1CCOCC1,1.637459708119001
C=Cc1cccc(Cl)c1,1.4257504862257913
C=Cc1ccccc1Cl,1.425750486225791
CCOP(=O)(CC)SCSCSP(=O)(CC)OCC,5.333562249216873
Cc1cc(Cl)ccc1OCC(=O)O.OCCNCCO,2.5822878419556354
CNC(=O)ON=C1CCCC1(C)C#N,4.0352562525932685
CNC(=O)ON=C(C)C(C)(C)[N+](=O)[O-],4.193976076732021
CNC(=O)ON=C1CCCC1(C)[N+](=O)[O-],4.730800438159914
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,2.0882900437930867
CN(C)CCN(Cc1ccccc1)c1ccccc1.Cl,2.9865298947580436
CCOP(=S)(OCC)SCC(N)=O,4.3861242584003115
CCCCCNCCCCC,2.7653677193867496
C=CCOC(=O)CCC,2.709849764056085
CN(C)c1ccc(N)cc1.Cl,3.555947983876144
NCCCNCCSP(=O)(O)O,2.413894158727476
OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,2.1388979030983
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,3.1677032361693462
CC1NC(=O)c2ccccc2O1,2.2019324174939436
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2.6228317157953414
CCN(CC)C(=S)[S-].O.O.O.[Na+],2.176691136053339
COC(OC)c1ccccc1[N+](=O)[O-],1.7608587809438951
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C.Cl,2.5687156522322465
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,2.8190742927137533
CN(C)c1ccc(N=Nc2cccc(C(=O)O)c2)cc1,1.855401609016623
CCCOCCOC(C)=O,1.1891983193864455
ClC1=C(Cl)C2(Cl)C3CCCCC3C1(Cl)C2(Cl)Cl,3.550129249204692
CCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,3.0725182608897903
CN(CCC(N)CC(=O)NC1C=CC(n2ccc(N)nc2=O)OC1C(=O)O)C(=N)N,3.8885785595730407
C#CCN(C)C(C)Cc1ccccc1.Cl,2.764296491497638
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,4.3517738895027716
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,4.441296864642859
O=CNC(Nc1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,2.128958579568569
CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1.Cl,2.371623656170618
CCOC(=O)CSP(=O)(OC)OC,2.772866329209259
Br.Br.CC(C)(c1ccccc1)c1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1,2.976531852367007
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,1.516530085650734
O=NN1CCCCCCCC1,2.440945221726713
C=C(C)c1cccc(C(C)(C)N=C=O)c1,1.8124151949853322
CCNCC.O=C(O)COc1ccc(Cl)cc1Cl,2.861155167828586
CCCCOC(=O)c1ccc(-n2nc(OCCN3CCCCC3)c3ccccc32)cc1,2.3238098257826665
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.606529150584829
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,2.325434982265615
C=CC(=O)OCC(=O)OCC,2.866638974534609
CCN1CCCC(Nc2cc(C)nc(N=C(N)Nc3ccc(Cl)c(Cl)c3)n2)C1,2.6082361647035874
CSc1nnc(C(C)(C)C)c(=O)n1N,2.4791404107069743
CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,2.0963589781750414
CCCCN(CCCC)CC(C)O,1.973747301637835
CN=NNc1ccc(C)cc1,2.592949117925137
CN(C)Cc1cc(-c2ccccc2)ccc1O,3.9586728015120753
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,2.438250009979863
Cc1ccc(CCOC(=O)c2cccnc2)cc1,1.838347212657172
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,2.0326429324126627
Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,3.471089514914458
C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1.[I-],2.407731661241374
CCOC(=O)Cc1cccc2ccccc12,1.7770661816601354
OCCOc1cc(Cl)c(Cl)cc1Cl,2.2068276743489625
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1.817037114414883
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.072279687743707
CC(NN)c1ccccc1.O=C(O)C(=O)O,2.6936885568936804
C#CC(C)N(C(=O)CCl)c1ccccc1,2.2775543645491987
CCCCOC(CBr)c1ccccc1,3.01228198493449
CCC(C)OC(CBr)c1ccccc1,3.01228198493449
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,1.7388082953848731
CCCCC(CC)COC(CBr)c1ccccc1,3.097991275166612
CCCCC(CC)COC(CBr)c1cccc(Cl)c1,3.1432946581626617
CCCCC(CC)COC(CBr)c1ccc(Cl)c(Cl)c1,3.1843154472678843
CCCCCOC(CBr)c1ccc(C(C)C)cc1,3.097991275166612
CCCCCCCCOC(CBr)c1ccc(C(C)(C)C)cc1,3.169541598383426
CCCCCCc1ccc(C(CBr)OCC(CC)CCCC)cc1,3.20133265821673
CCCCCCCCc1ccc(C(CBr)OCCCC)cc1,3.169541598383426
CCCCCOC(CBr)c1ccc(C2CCCC2)cc1,3.1326656099511014
CCCCCCCCOC(CBr)c1ccc(C2CCCC2)cc1,3.1834384026618583
CCCCC(CC)COC(CBr)c1ccc(C2CCCC2)cc1,3.1834384026618583
CCCCCCOC(CBr)c1ccc(C2CCCCC2)cc1,3.1671648617597445
CCCCCCCCOC(CBr)c1ccc(C2CCCCC2)cc1,3.1991241146233254
CCCCC(CC)COC(CBr)c1ccc(C2CCCCC2)cc1,3.1991241146233254
CCCCC(CC)COC(C[n+]1ccccc1)c1ccccc1.[Br-],3.195767960996797
CCC(C)OC(C[n+]1ccccc1)c1ccc(Cl)cc1.[Br-],3.171103664789112
CCC(C)OC(C[n+]1ccccc1)c1cccc(Cl)c1.[Br-],3.171103664789112
CCCCCCCCCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1.[Br-],3.2927609774469486
CCCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1.[Br-],3.251855191830105
CC12CCC3(CCCC(C)(C)C3C1)OC2=O,2.1428741785573715
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,1.5460135736885456
CCCn1c(C)cc(OP(=S)(OCC)OCC)cc1=O,4.515279983559687
NS(=O)(=O)CCl,1.3307423804358505
Cc1c(Cl)cccc1CC(Cl)C#N,2.3306065248480783
NC(N)=O.O=S(=O)(O)O,2.654959958564865
CCC(C)OC(CBr)c1ccc(Cl)cc1,3.066871339921364
CCOP(=S)(OCC)Oc1cc(C)n(C)c(=O)c1,4.688379571246179
CCOCCC#N,1.4910682708396688
CCN(CC)S(=O)(=O)c1ccc(OP(=S)(OC)OC)cc1Cl,3.889690432185491
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,2.363319919032514
Cc1ccc(N)c(C)c1.Cl,2.0976517158515504
Cc1cc(C)c(N)cc1C.Cl,2.034667670402725
Cc1nc(C)c(C(=O)Nc2ccccc2)s1,1.7717821370626061
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl,2.323087900944872
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,3.612465217452173
c1ccc(C2(c3ccccc3)COC(c3ccccc3)(C3CCCCN3)OC2)cc1,3.1244324885901213
COc1ccccc1OC1CCN(CCCC(=O)c2ccc(F)cc2)C1.Cl,3.2133535022586472
CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,2.5862308719545637
Cc1cccc(NC(=S)N(C)C)c1,1.946056825250492
CCOP(=O)(N=C1SCS1)OCC,4.683540519956068
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cccc(CO)n1.Cl,2.4739223600614304
O=C([O-])C(Cl)Cl.[Na+],1.4560421394758385
C=CC(=O)OCCCCCCCCCC,1.5167849778390923
N#CSCSc1nc2ccccc2s1,2.1231725678446196
CC(O)CNC(C)(C)Cc1ccc(Cl)cc1,3.2072967806980834
CC(O)CNC(C)(C)Cc1ccccc1,2.7725668713638494
COc1ccccc1N1CCN(CCC(=O)c2ccc(N3CCOCC3)cc2)CC1.Cl.Cl,3.0813941197775354
CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,2.737231553161208
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,1.413147598150419
CC(C)(C)N(CCO)CCO,1.7733966181850644
CCN(CC)N=Nc1cccnc1,2.9287834421815053
CCN(CCC(=O)OC)c1ccccc1,1.927376648917428
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,4.059878656946939
ClCCCCCCCl,1.7631983992238243
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,1.3283777498518459
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.1066327889201157
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,1.7711476206251533
CC(=O)Nc1cccc(N=Nc2ccc(N(C)C)cc2)c1,1.6791956967401909
CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,1.4905460424907468
CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2.O=C(O)CC(O)(CC(=O)O)C(=O)O,3.0722936930011273
CN(C)C(=O)Oc1ccccc1C1SCCS1,4.226263099764346
CCN=C1Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,2.302170690793934
Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1.7123824159186185
CC(=O)OCCC1CCCCC1,1.7259422440790841
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,3.042021040357985
O=c1[nH]oc2ccccc12,1.7074801908568695
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,3.9690118740907003
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,1.5268934246916839
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,2.7617498902974322
CN=CNc1ccc(Cl)cc1C,2.8400252605398943
Cc1cc(Cl)ccc1NC=O,2.4781749107084927
C=CCSSCC=C,2.7502116036951887
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)[O-].[K+],2.785404310402138
CN1CC(CCN2CC=C(c3ccccc3)CC2)OC1=O,2.925456185155199
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.5300505028576787
CC[NH+]=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)c2ccccc21.[Cl-],2.6786407062990847
Cc1cc(S(=O)(=O)O)cc(C)c1O,1.8826018554438144
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,3.2950564753544898
Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.6733934572722644
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1.Cl,2.703691161040365
CCOP(=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl,4.5144479821353345
COc1cc(C(F)(F)F)ccn1,2.0052418145692226
COc1nccc(C(F)(F)F)c1S(=O)(=O)Cl,1.944928800095788
CCN(CC)c1ccc(N)cc1.Cl,3.001545506596415
Cc1noc([N-]S(=O)(=O)c2ccc(N)cc2)c1C.[Na+],1.4613364239559878
CC(=O)OCCN(CCC#N)c1ccccc1,2.050047080975456
CN(C)C(CSC(N)=O)CSC(N)=O.Cl,2.9027903155346837
S=C1NCNCN1,4.406084543197263
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,2.6964725531266662
C=CC(=O)OCCCl,2.8736499283335037
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.6101361526821796
CCSP(=O)(OC)SCC,3.1029479680053735
O=P1(N(CCCl)CCCl)OCCCN1CCCl,3.204641038331638
CC(=O)C(N=Nc1cc(Cl)c(-c2cc(Cl)c(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)cc2Cl)cc1Cl)C(=O)Nc1ccc(C)cc1C,2.529745208819742
C=CC(=O)Nc1ccccc1,2.468869941850665
C=CC(=O)NC(C)C,2.4796616710572343
CCCCC1C(=O)NN(c2ccccc2)C1=O,2.1229793777460793
Cc1ccccc1OCC1CO1,1.6839048152586373
C(=NC1CCCCC1)c1ccccc1,1.7839545977141333
CCSC(=O)N1CCCCCC1,2.603704678580805
CCOc1ccc(C2(c3ccc(OCC)cc3)CC2(Cl)Cl)cc1,2.667697818141068
Clc1nc2ccccc2nc1Cl,3.0089057516482067
C=CCOc1ccc(CC(=O)O)cc1Cl,2.334183669296025
CC(=O)OCc1ccc(C)cc1,1.5164137279648737
CC1CCC(C(C)C)C(O)C1,1.6753588931366243
C#CC(C)(C)NC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,2.7260805967476545
COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.7700474012076035
CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,2.3734388204117085
CC1CSC(c2ccccc2OC(=O)N(C)C)S1,3.3062993933398688
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,3.8945510069595235
C=C[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC,1.892570063378382
COP(C)(=S)SCN1C(=O)c2ccccc2C1=O,4.700889679941902
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,2.572212290110895
CC1(C)CC(O)CC(C)(C)N1[O],2.2137258167584357
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,1.9129289015703685
ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,2.3379078417247925
O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)O)c1,1.976307644604822
COP(=S)(OC)SCC(=O)CNC(=O)Oc1cccc(C(C)C)c1,2.957193660035117
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,2.6661320721484234
O=P([O-])([O-])CN(CP(=O)([O-])[O-])CP(=O)([O-])O.[Na+].[Na+].[Na+].[Na+].[Na+],1.361259767883538
C(OCC1CO1)C1CO1,2.433179576305705
CCNC1C2CCC(C2)C1c1ccccc1.Cl,3.481979358152003
Nc1cccc2c(N)cccc12,2.3971282020382447
Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])cc1,2.0592585096206437
CC1(C)C(C=C2CCCC2)C1C(=O)OCc1coc(Cc2ccccc2)c1,3.7623391106317596
COP(=S)(OC)SCn1nc(Cl)ccc1=O,4.779205305815364
CCOP(=S)(OCC)Oc1cc(C)nc2ccccc12,3.7942691014832493
CCC(CC(C)CC)=NO,1.5762503953068105
Cc1ccc2ccccc2c1N,2.404105052956474
CN1CCN(C2=Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)C=CC(=O)O,3.6010836202748915
CC(=O)Oc1ccc(-c2ccc(F)cc2)cc1C(=O)O,3.1709701571032722
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,2.805001238336944
Nc1n[nH]c2ccc(C(F)(F)F)cc12,3.3492796865204153
COCCOC(=O)CC(C)=O,1.505608459773502
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,4.449614143208614
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,4.03671204734348
CC(C)(C)C(=O)C(Cl)Cl,2.1140743918171183
CC(=O)Oc1ccc(Oc2c(I)cc(C(=O)O)cc2I)cc1I,2.1501181072094373
COP(=O)(SC)SC,3.821087540649282
CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,2.5236641402153537
C=CCn1c(C)cc(OP(=O)(OC)OC)cc1=O,5.045585327530237
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)[NH+](C)CC3.[Cl-],2.8567732202821903
Clc1ccc2ncoc2c1,2.287959562524818
CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,1.8888666297910128
CC(=O)Nc1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,1.8156619261243172
O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,2.6181304130050354
O=C(c1ccccc1)c1cccc([N-]S(=O)(=O)C(F)F)c1.[Na+],2.869611072603128
COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.5315038080187082
COP(=O)(OC)OC(=CCl)c1cc(Cl)ccc1Cl,1.9418692137491724
Clc1ccc(SN=Nc2cc(Cl)c(Cl)cc2Cl)cc1,1.9445727295655009
CCOP(=S)(OCC)SCSc1cc(Cl)ccc1Cl,3.933257149280497
CCOP(=S)(OCC)SCC(=O)NC(C)C,4.552319850112209
CNC(=O)C(C)SCCSP(=O)(OC)OC,3.652220647710633
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,2.564357250907551
O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,2.6036422802630748
CNC(=O)Oc1cccc2c1OC(C)(C)O2,3.746688676907192
COP(=O)(OC)Oc1cc(C)n(C)c(=O)c1,4.929132637719204
CCOP(=S)(OCC)Oc1cc(C)n(CC)c(=O)c1,1.635358598099633
CCOP(=O)(OCC)Oc1cc(C)n(CC)c(=O)c1,5.251785378344594
CCN1CC(C)OC1=NP(=O)(OC)SC,6.401875936354501
CNC(=O)Oc1ccc(C)c2c1OC(C)(C)O2,4.4209728642396815
CCCC(C)c1cccc(OC(=O)NC)c1,3.509290842434832
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,2.7166809459745145
O=C=Nc1ccccc1C(F)(F)F,1.4270221687868396
CN(C)P(=S)(Cl)n1ccnc1,5.446417030859713
O=C1CC(c2cccc(Br)c2)C(=O)N1,2.1619375598777495
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,3.566419486246275
S=c1[nH]c2cc(Cl)ccc2o1,2.2686598623668313
CC(C)Nc1nc(Cl)nc(NC2CC2)n1,2.4238738354522718
CCC(=O)c1c(O)cc(O)cc1O,1.8839118211403185
CN1CCC23c4c5ccc(O)c4OC2C(N=[N+]=[N-])CCC3C1C5,3.702281799030428
COc1ccc2c3c1OC1C(N=[N+]=[N-])CCC4C(C2)N(C)CCC341,3.434568904034199
CNC.COc1c(Cl)ccc(Cl)c1C(=O)O,2.005293456417807
COC(=O)[N-]S(=O)(=O)c1ccc(N)cc1.[Na+],2.1007615787355656
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.835128429887808
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,2.8149392051996402
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.4569290360601868
CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],2.507766044526599
COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,2.9302424523761506
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,1.6721811938952578
CC(C)CCP(=O)(CCC(C)C)CCC(C)C,2.066172516264058
O=c1ncc2[nH]cnc2[nH]1,2.1189624470492707
CC(C)(C)NCC(O)COc1ccccc1C#N.Cl,2.6490193025187656
O=C(O)CCC(=O)Nc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,2.418717704903106
Nc1ccc(S(=O)(=O)Nc2ccc(NC(=O)CCC(=O)O)cc2)cc1,2.3842876884420683
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,3.5549067517358806
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,3.224819295428154
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,2.1232238499500693
c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,2.275638560660584
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-].[Na+],3.9276782641379913
CNC(=O)ON=C(SC)C(=O)N(C)C,4.849609600145325
CCCCSc1nc2ccccc2s1,2.2452133460503862
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,2.8121662062371198
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,5.640016436319114
CCN(CC)C(=O)CCl,2.4760225487115415
CC(C)CCN(C)C,2.7093453527791453
COc1cc2c(cc1OC)C1CC(=O)C(CCC#N)CN1CC2,2.7050701272182427
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,2.2221083197476497
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C(F)(F)F,2.511084124128232
CCC1(CC)C(=O)C=CN(CN2CCOCC2)C1=O,2.1354034146452254
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCc1ccccc1,3.2326496448916062
Nc1cc(OCc2ccccc2)c(C(=O)NCCN2CCOCC2)cc1Cl,5.414843040079086
CCN1CCCC1CNC(=O)c1cc(Cl)cc(Cl)c1OCc1ccccc1,2.8495356418054634
O=S(=O)([O-])c1cc(Nc2nc(Cl)nc(Nc3ccccc3)n2)c2c(O)c(N=Nc3ccccc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])cc2c1.[Na+].[Na+].[Na+],2.0607584392705705
CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,2.189001562767514
CCOC1CC2CN3CCc4c([nH]c5cc(OC)ccc45)C3CC2C(C(=O)OC)C1OC.O=C(O)C=CC(=O)O,3.4752810934298757
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1.Cl,2.2454858454393207
Cl.c1ccc(CC2CCNCC2)cc1,2.5934009445457673
CCN1CCC(=C(c2ccccc2)c2ccccc2)C1.Cl,3.2567887232110673
CCCC1(c2cccc(O)c2)CCN(C)C1.Cl,3.0442698841675346
O=C(O)CCc1nc2ccccc2[nH]1,2.0487661579129064
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,1.8508760678303657
Cl.c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,3.047551200069401
OC(C1CO1)C(O)C1CO1,4.018647010830484
COC(=O)c1cccc(C)c1O,1.6362370765474314
CN1CCOC(c2ccccc2)c2ccccc2C1.Cl,3.559017385654313
Cl.NC1Cc2ccccc2C1,2.71634906344406
O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1[N+](=O)[O-],4.260013513172265
FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,4.5100031316769105
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,5.2800472875656705
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,6.1212663163782475
FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,5.000017312570288
FC(F)(F)c1nc2c(Cl)cccc2[nH]1,4.060040736395124
C=C(C)C(=O)OC[Si]12OCCN(CCO1)CCO2,1.5363694258585832
CNC(=O)Oc1cccc(N=CN(C)C)c1.Cl,4.099395946756065
CC(C)COCC(C)O,1.48878401824979
C[Si](C)(C)CC(=O)O,1.6442251648405353
CN(C)N=Nc1ccc(I)cc1,2.680567647100937
COc1ccc(SP(=S)(CCl)OC(C)C)cc1,3.4590684332492017
