RTECS_ID,SMILES,rat_oral_LD50,MW
298464,NC(=O)N1c2ccccc2C=Cc2ccccc21,2.081825108,236.274
46878664,CN(C)C(=O)c1cccc(-c2ccccc2)c1O,2.103785722,241.29
85559575,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)C=CC(=O)O)C(C)(C)C5CCC43C)C2C1,1.965960152,554.7680000000003
304814,[O-][n+]1c2ccccc2nc2ccccc21,1.473174989,196.209
6064831,O=C(O)c1ccccc1OP(=O)(O)O,2.295688583,218.10099999999997
80115,Cc1ccc(S(=O)(=O)N(C)N=O)cc1,1.899548958,214.246
19351214,CCN(CC)C(=O)c1ccc(OC)c(O)c1,2.049981186,223.272
7417676,CC(=O)N(C)N=O,3.70796597,102.093
69353215,COc1ccc2c3c1OC1CC(O)C=C(CCN(C)C2)C31,3.58336354,287.35900000000004
54335738,CCNC(=O)ON=C1SCOC1C,3.86300616,204.25099999999998
84087014,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,2.043480708,242.061
999973,C[Si](C)(C)N[Si](C)(C)C,2.278476532,161.397
6082560,CCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.74541427,294.3540000000001
110123,CC(=O)CCC(C)C,1.552470488,114.18799999999999
135159512,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,1.989523637,429.51300000000026
1609478,CCOC(=O)OC(=O)OCC,2.280473921,162.14099999999996
742018,c1ccc(C2=NN(c3ccccc3)C(c3ccccc3)C2)cc1,1.571692822,298.38900000000007
16409464,CCC(C)C(=O)OC1CC(C)CCC1C(C)C,1.681940973,240.38699999999994
38260547,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,2.210551853,292.297
646071,CC(C)CCC(=O)O,1.753302742,116.15999999999998
79469,CC(C)[N+](=O)[O-],2.092515961,89.094
67542432,CC(=O)Nc1ccc(OC(=O)c2cccs2)cc1,1.76393022,261.30199999999996
2173560,CCCCCOC(=O)CCCC,0.686956055,172.26799999999994
89591515,CCN(CC)CCNC(=O)c1cc([N+](=O)[O-])c(N(C)C)cc1OC,2.596966857,338.40800000000013
85529,O=C(O)c1ccccc1C(=O)c1ccccc1,1.691794284,226.231
78194420,Cc1cccc(OC(C)C)c1N(C)C(=O)CCl,2.430083546,255.74499999999998
57808669,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.909748176,425.92000000000013
130365354,CCCCCCCCCCCCCCCNP1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.261585436,456.58900000000017
2591744,CCNP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,2.871303039,334.592
29727706,Nc1ccc2cc(S(=O)(=O)O)ccc2c1CS(=O)(=O)O,1.537742464,317.34400000000005
3562990,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,2.156806502,258.273
24632471,CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,2.481308762,295.2990000000001
74258869,CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,1.910094819,406.5040000000001
333415,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.663832224,304.35200000000003
70382,CC(C)=CC1C(C(=O)OCc2ccc(C)cc2C)C1(C)C,0.854935768,286.415
92535,c1ccc(N2CCOCC2)cc1,2.244290425,163.22
27724965,NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,2.307873077,305.374
20395179,CCOP(=O)(CC)SCSCSP(=O)(CC)OCC,5.333562249,366.4470000000002
94304,CCOC(=O)c1ccc(OC)cc1,1.946131849,180.20299999999997
2761242,CCCCC[Si](OCC)(OCC)OCC,1.068949845,234.41199999999995
1952961,O=[N+]([O-])c1ccc(C(O)C(CO)N=Cc2ccc(N(CCCl)CCCl)cc2)cc1,2.041715325,440.3270000000001
2302252,Brc1cnc[nH]1,2.76930346,146.97500000000002
73391874,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,2.857701608,295.4510000000001
1020844,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1,3.466398982,292.684
13048334,C=CC(=O)OCCCCCCOC(=O)C=C,1.655660811,226.27199999999996
1825587,CCO[Si](C)(C)c1ccccc1,1.865116017,180.323
833501,c1ccc(-c2nc3ccccc3o2)cc1,1.813405278,195.22099999999998
112344522,CC(CC(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)O,3.356185736,304.29200000000003
54473551,C=CCSP(=O)(NC(=O)CC)OC,3.251850328,223.23399999999995
1124114,Cc1nc(C)c(C)nc1C,1.853137363,136.19799999999998
88415,CC(=O)OC1CCCCC1C(C)(C)C,1.634578023,198.30599999999998
55902062,COc1ccc(CC(C)N(C)C(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1OC,2.542009118,421.4970000000001
51036,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,1.740611703,338.44400000000013
110221448,CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O,1.979202258,476.6200000000003
88475552,CN1CCc2ccccc21,2.027574649,133.19399999999996
14260403,CNC(=O)Oc1ccc(NC(C)=O)cc1,2.418695682,208.21699999999998
34643464,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.596129408,345.25300000000004
60012875,O=C1OC(CBr)CC12CC(CBr)OC2=O,1.835034513,341.983
60634631,NC(=O)OC(CCl)Cc1ccccc1,2.639535275,213.66400000000002
71206092,CC(C)(C)CCCCCC(=O)OCC1CO1,1.358566781,228.33199999999997
63887525,C=CCOc1ccccc1C(=O)N(C)C,2.443066257,205.25699999999995
5284220,CCCCCCCc1ccccc1O,1.844651107,192.30200000000002
75810,ClC(Cl)(Br)CBr,3.097759974,256.75199999999995
57647537,Cc1ccc2c(c1)c(-c1ccccc1)cn2N(CCN(C)C)CCN(C)C,2.570515539,364.5370000000002
74953,BrCBr,3.206713466,173.83499999999998
21921960,CCCP(=O)(O)OCC,1.820487029,152.12999999999997
63834877,CCCCCCCSC,3.243554882,146.299
13121716,CC(=O)O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,3.380228524,427.21700000000044
88620,Cc1ccc(S(=O)(=O)O)c(N)c1,1.343956389,187.22
96525234,CN=C1OC(c2ccccc2)C(=O)C1c1cccc(C(F)(F)F)c1,2.823877036,333.30899999999997
848759,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1.525291053,335.1900000000001
126614,C=C(OP(=O)(OCC)OCC)P(=O)(OC)OC,3.221607185,288.173
42436077,CCC=CCCOC(=O)Cc1ccccc1,1.640075774,218.29600000000002
6422839,Cc1ccc(N2C(=O)C=CC2=O)cc1N1C(=O)C=CC1=O,2.070430402,282.25500000000005
99967,O=C(O)c1ccc(O)cc1,1.140262858,138.12199999999999
54364,CC(C)(C(=O)c1cccnc1)c1cccnc1,2.637806527,226.279
63996849,CC(NCCCCc1ccccc1)C(O)c1ccc2c(c1)CCS2,2.777541286,341.52000000000015
64748158,CNC(=O)Oc1ccc(NC(=O)C(F)(F)Cl)c(C)c1,3.780634985,292.669
59375654,CNC(=O)ON=C1CSCS1,4.16995688,192.265
110714108,O=c1cccnn1CCCNCC1COc2ccccc2O1,2.87700544,301.34600000000006
18771385,CCSC(SCC)=C(C#N)C#N,2.405263152,198.316
80834657,O=C1CCc2cc(CCCN3CCN(c4ccccc4)CC3)ccc2N1,2.844449837,349.47800000000007
28802495,Cc1ccoc1C,2.50573317,96.129
2984783,COP(=S)(OC)SCSC=CC(Cl)Cl,3.566448584,313.23299999999995
3115057,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,2.373701926,662.0030000000003
68274522,CCOc1ccc(OC)cc1-c1nc(=O)c2cc(C(=O)O)ccc2[nH]1,2.628816627,340.335
71561110,Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,2.389688717,403.2650000000001
6009025,CCCCCCCN1C(C)=CSC1=CC=C(C=Cc1scc(C)[n+]1CCCCCCC)c1scc(C)[n+]1CCCCCCC,2.629608901,656.1279999999999
78113367,CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC1C(O)C(CO)OC(O)C1NC(C)=O)C(N)=O)C(=O)O,3.169834057,887.1260000000003
3401807,O=C(O)c1c(Cl)ccc(Cl)c1O,2.122870923,207.012
4028324,O=S(=O)(O)c1cc(Nc2nc(Cl)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Cl)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,1.728983256,803.664
74738173,N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,1.675941401,237.08899999999997
87495316,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1,1.631493233,342.4390000000001
108894,Cc1ccncc1,2.325632263,93.12899999999999
62929913,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,2.047967927,290.363
14863504,O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1Cl,3.469658409,345.02
16646427,CC1(C(=O)O)CC=CCC1,1.816278478,140.182
105373,CCOC(=O)CC,1.068052362,102.133
3671601,FC(F)(F)c1nc2ccc(Br)cc2[nH]1,3.733102234,265.032
23495127,CCC(=O)OCCOc1ccccc1,1.644863634,194.23000000000002
106025,O=C1CCCCCCCCCCCCCCO1,1.681940973,240.38699999999992
330687,O=C(CF)Nc1ccccc1,4.185134015,153.15599999999998
5607545,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)cc(-c2ccccc2)c1O,1.793997257,392.6690000000001
115275,O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.207447025,370.8299999999999
84662,CCOC(=O)c1ccccc1C(=O)OCC,1.412323777,222.23999999999995
15301481,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,3.543295572,492.62300000000016
51356106,Cc1ccc(=O)n(CSP(=S)(OC(C)C)OC(C)C)n1,3.336548817,336.4190000000001
62987057,O=c1c(F)cn(C2CCCO2)c(=O)n1C1CCCO1,2.193735669,270.25999999999993
26266773,CC(C)C1C=C2CCC3C(C)(CO)CCCC3(C)C2CC1,0.618034642,290.491
14984680,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,2.220364893,329.8709999999999
21270177,CCCCC(CC)COC(CBr)c1cccc(C2CCCCC2)c1,3.199124115,395.42500000000024
21409767,COP(=S)(OC)Oc1cc(C)n(C)c(=O)c1,5.510820599,263.25499999999994
63843890,CCCCC(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C(=O)OC1CC(C)(C)N(C)C(C)(C)C1)C(=O)OC1CC(C)(C)N(C)C(C)(C)C1,2.65962911,685.047
27778785,CCC(C)C(CN(C)C)c1ccc(OC)c(Cl)c1,2.774011847,269.816
3700901,COP(=S)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C,1.952329821,358.4180000000001
137521541,CNC(=O)/C(=N/Nc1cccc(Cl)c1Cl)C(C)=O,2.158564513,288.13400000000007
140567,CN(C)c1ccc(N=NS(=O)(=O)O)cc1,3.582178932,229.261
151053,CC(=O)OC(C)(C)Cc1ccccc1,1.76537048,192.25800000000004
105555,CCNC(=S)NCC,2.621649484,132.232
74697340,COc1ccc(C2(c3ccc(OC)c(Cl)c3)NC(=O)NC2=O)cc1,1.841071514,346.7700000000001
584134,Nn1cnnc1,1.017312961,84.082
101075,CCCCC(CC)CN(CCO)CC(CC)CCCC,1.763665348,285.516
612124,ClCc1ccccc1CCl,1.888497408,175.05799999999996
4785722,CNC(=O)Oc1ccc(C)c2c1OC(C)(C)C2,4.292409303,235.28299999999993
53430,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,1.460041936,288.43100000000004
99809,CN(N=O)c1ccc(N=O)cc1,2.08116327,165.152
36913390,C[n+]1ccc(-c2ccccc2)cc1,3.686980811,170.235
3902714,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,1.015982397,228.24699999999996
42609734,CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,1.641257309,268.36
6197304,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,1.859120276,361.485
1131186,Cc1cc(N)n(-c2ccccc2)n1,1.840655518,173.21900000000002
3853745,CCNC(=O)OCCSCSP(=S)(OC)OC(C)C,4.611490889,347.4640000000001
23344174,COC(=O)C1C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)NC2=C(C)C(OC(C)=O)=c3c(c(O)c(C)c4c3=C(OCO4)C(C)=CC(C)(O)C(O)C(C)C1O)C2=O,2.607647436,769.8410000000003
69094184,O=[N+]([O-])C(Br)(Br)CO,3.932058618,248.858
313053,CN(C)CCCN(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C,2.91744964,388.6400000000002
75274,ClC(Cl)Br,2.580922325,163.829
2600693,CCOP(=O)(OCC)SCSCC,5.990015456,244.31799999999998
7493574,CCCOC(C)OCCc1ccccc1,1.619721351,208.301
34580637,O=C(NNc1cccc(C(F)(F)F)c1)c1cccnc1Cl,2.499249819,315.682
940410,Cl[Si](Cl)(Cl)CCc1ccccc1,1.927709441,239.605
75274156,CCOC(=O)C(=O)Nc1cc(OC)nc(C)n1,2.174697473,239.231
2635101,CNC(=O)Oc1cc(C)c(S(C)=O)c(C)c1,3.759329629,241.31199999999998
13792240,CNC(=O)Oc1ccc(CC#N)cc1,2.570794179,190.20199999999997
54903127,O=C(c1ccccc1)c1ccc2[nH]c(=O)oc2c1,2.077785645,239.23
17528722,CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,2.382469122,241.251
7283707,CC(C)OC(=O)C=CC(=O)OC(C)C,1.880389256,200.23399999999998
96719469,COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1,2.49888372,315.416
1084657,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,1.235766675,275.35100000000006
477338,CC(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)C=C(C)C,2.666913791,386.40000000000015
125055745,Cc1cccc2ncc(C(=O)NC34CC5CC(CC(C5)C3)C4)c(=O)n12,3.130234674,337.4230000000002
89427305,COc1c(F)c(F)c2nc(C(F)(F)F)[nH]c2c1F,4.970077507,270.13199999999995
71821175,Clc1ccc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.031284625,413.75700000000006
68789902,CSC(C)=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SC,3.308447583,386.54600000000016
396010,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,2.801522044,253.26900000000003
18181801,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,1.932595512,428.12000000000006
87792130,CCCCc1c(OC(=O)C23CC4CC(CC(C4)C2)C3)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.442726234,470.6130000000001
3926623,O=C(O)CCl,3.116374874,94.49700000000001
140272,CC(C)CC(=O)OCC=Cc1ccccc1,1.640075774,218.29600000000002
52244,S=P(N1CC1)(N1CC1)N1CC1,3.915248383,189.22399999999996
11067815,CC1Cc2c3c(c4c(c2S(=O)(=O)O1)C1(CC1C)C4C)CC3C,2.503024888,318.43800000000005
11042641,COc1cc(C=CC(=O)OC2CCC34CC35CCC3(C)C(C(C)CCC=C(C)C)CCC3(C)C5CCC4C2(C)C)ccc1O,1.382305275,602.9000000000003
72590773,CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.979702167,488.6210000000003
36167632,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,2.167866156,500.43200000000013
635223,Nc1ccc(Cl)c([N+](=O)[O-])c1,2.634907824,172.57100000000003
3268879,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,5.662525516,459.7540000000002
6903793,CN(CCOP(=O)(O)O)C(=N)N,1.595784921,197.13100000000003
64098324,Clc1ccc2c(n1)C(c1ccccc1Cl)=NCc1nncn1-2,1.518748133,330.1780000000001
21087649,CSc1nnc(C(C)(C)C)c(=O)n1N,2.289617326,214.29399999999998
579668,CCc1cccc(CC)c1N,1.918604005,149.23699999999997
13665888,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)ncc2n1,2.147678385,421.5020000000002
34839708,CNC(=S)NCCSCc1[nH]cnc1C,2.214021847,244.389
107744,CC(CCO)CCCC(C)(C)O,1.542287515,174.284
7487287,CC1(COCC2(C)CO2)CO1,1.973888962,158.19699999999997
1178296,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,3.371908829,428.5290000000003
5255754,O=[N+]([O-])c1ccc(OCC2CO2)cc1,1.591451959,195.17399999999998
68268,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,2.156032476,286.45900000000006
126055150,C=CCn1ccc(=O)c(O)c1C,2.314899024,165.19199999999998
2425663,CC(CCl)[N+](=O)[O-],2.797337855,123.53899999999999
28140605,C(C/C=N/c1ccccc1)=Nc1ccccc1,2.293843436,222.291
473494,CS(=O)(=O)N(CCI)CCI,2.173966067,403.0230000000001
2669321,CCOc1nn(CSP(=S)(OC)OC)c(=O)s1,3.072055009,316.36600000000004
27524976,CC(C)NC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,1.822890057,279.344
5926261,CO[Si](CCl)(OC)OC,2.533182095,170.668
61276162,CC1OC(OC2C(OC(=O)C=Cc3ccc(O)c(O)c3)C(CO)OC3OCC(c4ccc(O)c(O)c4)OC32)C(O)C(O)C1O,2.09522237,622.5760000000005
4553622,CC(C#N)CCC#N,2.431942438,108.144
4800946,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,1.577958014,378.4060000000001
89845170,CCOC(=O)Nc1cccc2c1CN(C)CC2c1ccc(Cl)cc1,2.71479851,344.842
98532775,CC1(C)COC(Cn2cncn2)(c2cc3cc(Cl)cc(Cl)c3o2)OC1,2.582344086,382.2470000000001
108316,O=C1C=CC(=O)O1,2.389418611,98.057
89985,O=Cc1ccccc1Cl,1.813435804,140.56899999999996
168152769,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(N)[nH]n12,3.153786418,427.4720000000001
1631294,O=C1C=CC(=O)N1c1ccc(Cl)cc1,2.673808143,207.616
112152,CCOCCOCCOC(C)=O,1.204642795,176.212
354212,FC(F)(Cl)C(Cl)Cl,1.712207389,169.38500000000002
19843733,N#[N+][N-]C1CCCC/C1=N/O,2.138790301,154.173
764410,ClCC=CCCl,3.147513058,124.998
51912108,CC(=O)CC(c1ccccc1)C1C(=O)Oc2ccccc2C1=O,4.170956674,308.333
592041,N#C[Hg]C#N,3.987504698,252.626
89660242,Cn1c(=O)n(-c2ccccc2)c2nc(Cl)ccc21,2.171427212,259.696
85509199,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,2.670200415,315.399
105862,CC(C)=CCCC(C)=CCOC=O,1.482547264,182.26299999999998
79390,C=C(C)C(N)=O,2.268147494,85.106
20241036,Cc1cccc(N=NN(C)C)c1,2.735662762,163.22400000000002
139946,CCNC(=O)Nc1ncc([N+](=O)[O-])s1,2.00246142,216.22199999999998
7212444,C=CC(C)(O)CCC=C(C)CCC=C(C)C,1.648110098,222.37199999999996
1752303,CC(C)=NNC(N)=S,3.432205337,131.204
505668,C1CNCCNC1,1.54892956,100.165
7392963,CCCC[Sn](CCCC)(OC=O)OC=O,3.724554304,322.97700000000003
850577,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,3.436387258,311.381
122601,c1ccc(OCC2CO2)cc1,1.591142695,150.177
130154,O=C1C=CC(=O)c2ccccc21,2.920332072,158.156
6856402,C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCC1,2.487704437,302.4820000000001
76448,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,3.970022429,373.321
768525,CC(C)Nc1ccccc1,2.382820786,135.20999999999998
1717006,CC(F)(Cl)Cl,1.369030222,116.95
77747,CCC(C)(O)CC,2.158094799,102.17699999999998
2445070,CN(C)C(=S)S[As](C)SC(=S)N(C)C,3.519041353,330.40100000000007
117666883,CCOC(=S)C=Cc1ccc([N+](=O)[O-])cc1,2.388489399,237.28
17751698,CCCCCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCCC2)cc1,3.198242385,394.6230000000003
1786089,CC(C)=CC1CC(C)=CCO1,1.483550213,152.23699999999997
89427485,CCC(=O)Nc1ccc2nc(C(F)(F)F)[nH]c2c1,4.459980128,257.2149999999999
14689577,FC(F)(F)c1nc2cc(I)cc(I)c2[nH]1,4.164281459,437.928
36146448,O=C1OCCN1N=Cc1c(N2CCCCCC2)nc2ccccn2c1=O,2.550714979,355.398
111126,CCCCCC#CC(=O)OC,2.00341829,154.20899999999997
98519154,CC1(C)COC(Cn2ccnc2)(c2cc3ccccc3o2)OC1,2.494667927,312.36900000000014
111479051,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,1.948302422,443.88700000000017
116337656,CC1(C)Oc2cc(C(=O)c3ccc(Cl)cc3)ccc2NC1=O,2.198321616,315.7560000000001
112389,C=CCCCCCCCCC(=O)O,1.867535838,184.279
94280,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,1.113481871,402.57200000000023
29098155,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,3.062150642,354.23300000000006
122277229,CCOC(=O)c1cc(Br)ccc1OC(N)=O,2.061598727,288.09700000000004
470906,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,4.555787074,359.5730000000001
17929349,O=c1oc2ccc(Cl)cc2n1CO,2.300145306,199.593
50471448,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.456539109,286.11400000000003
360532,COC(F)=C(C(F)(F)F)C(F)(F)F,2.297083171,212.06399999999996
21757824,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,1.526893425,336.429
35570651,CCOP(=S)(OCC)SCn1c(=O)oc2cccnc21,1.825243013,334.35900000000004
3644619,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.228446381,245.36599999999993
4395920,CC(C)c1ccc(CC=O)cc1,1.597352665,162.23199999999997
7795746,CCOP(=O)(OCC)SC(C)(C)C,3.250838611,226.278
16055337,CC[n+]1c(C=C2Sc3ccccc3N2C)ccc2ccccc21,2.154158953,319.45300000000003
40321764,Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,6.238093627,356.4190000000001
53164059,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.235099408,415.82900000000006
1120714,O=S1(=O)CCCO1,3.086875694,122.145
70803100,Cc1cc(NC(=O)c2ccccc2O)n(-c2ccccc2)n1,2.346447742,293.326
55268741,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.041410757,312.41300000000007
101962,CCC(C)Nc1ccc(NC(C)CC)cc1,3.172871048,220.35999999999999
70699,CCC(=O)c1ccc(N)cc1,2.925775181,149.193
23031381,C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1.456929036,286.371
1744225,Nc1nc2ccc(OC(F)(F)F)cc2s1,3.716378086,234.20199999999994
5571971,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,2.467623607,308.18600000000004
4228993,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.220037118,303.49800000000005
139958160,COc1c(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)cc(C)nc1C,2.287177823,387.4430000000001
13930319,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,2.755272767,467.6540000000002
274099,c1ccc2c(c1)OCO2,2.323369471,122.12299999999998
144025,CCC1(CC)C(=O)NC(=O)NC1=O,2.487126587,184.195
6277141,CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(=O)O)CCC4(C)CCC23C)C1(C)C,2.191375636,512.7310000000004
74697351,COc1ccc(C2(c3ccc(OC)c(C)c3)NC(=O)NC2=O)cc1,1.814716274,326.35200000000003
36768624,CC1(C)CC(N)CC(C)(C)N1,2.236755752,156.27300000000002
92160,COc1ccccc1NC(=O)CC(=O)c1ccccc1,2.226116371,269.29999999999995
772463,CCC(C)(O)Cc1ccccc1,1.613440099,164.248
123159,CCCC(C)C=O,1.495548674,100.16099999999999
3577013,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,1.607918024,405.43200000000013
29560585,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,2.630962531,427.52600000000024
17518477,NC(=S)Cc1cccc2ccccc12,3.52567958,201.29399999999998
2436900,C=CC(C)CCC=C(C)C,1.441707701,138.254
14683751,CCCCC(C)OP(=S)(OCC)OCC,2.861332962,254.33199999999994
14845080,CC(C)C1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,2.315764689,310.35300000000007
103855,NC(=S)Nc1ccccc1,4.705356169,152.22199999999998
95738,Cc1ccc(Cl)cc1Cl,1.826698248,161.031
56747967,CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,1.648110098,222.37199999999996
759739,CCN(N=O)C(N)=O,2.591465309,117.10799999999999
2398961,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,1.709578042,307.41800000000006
78944,C=CC(C)=O,3.482050276,70.091
13887600,CCCNC(=O)OCC(O)C1COc2ccccc2O1,2.273090824,281.30800000000005
12041871,O=C(OCC1OC(O)(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,1.77854194,600.5400000000002
58458530,CC(=Cc1ccccc1)CC(=O)NC1CCCCC1,1.93344848,257.3769999999999
2550756,ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,3.298603121,397.7710000000001
1468377,COC(=S)SSC(=S)OC,2.950928455,214.358
54266465,CNC(=O)ON=C1SCOC1C,4.200084064,190.224
5141208,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)c2ccc(S(=O)(=O)O)cc2)cc1,2.57397857,749.9090000000004
23712052,Clc1ccc(OCC2=NCCN2)cc1Cl,3.389359258,245.10899999999998
502556,CCOC(=S)SSC(=S)OCC,2.703312877,242.412
62441547,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(C(F)(F)F)ccc2Cl)c(C(F)(F)F)c1,3.659997071,429.66
2452940,CCO[Si](C)(CNc1ccccc1)OCC,1.901986564,239.391
5053087,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,2.59968214,260.337
26859723,OC1(c2ccc(F)cc2)c2ccccc2C2=NCCN21,3.127576109,268.29099999999994
