RTECS_ID,SMILES,rat_oral_LD50
86928032,CCN(CC)c1cccc(OC(=O)Nc2ccccc2)c1,
138187958,Cn1ncc2c(=O)oc(-c3ccccc3[N+](=O)[O-])nc21,
21239689,CC(C)(O)CC(C)(O)c1ccc(F)cc1,
113873704,CCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1,
108661843,Cc1ccc(N2CCN(C3CCCC(Oc4ccccc4)C3O)CC2)cc1,
93638018,NC(CCc1ccc2c(c1)OCCO2)c1ccccc1,
120401,CCCCCCCCCCCC(=O)N(CCO)CCO,2.027189484
63917420,CN(C)CCCc1ccc(Cl)cc1Sc1ccc(Cl)cc1,
60752672,C#CC(CC)(CC)N1CC(OC(=O)NCCC)C1,
5554723,CCN(CC)CC(O)(c1ccccc1)c1ccccc1,
18431362,CCCCCC[Hg]Br,
95136508,CCCOC(=O)c1cc(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc([N+](=O)[O-])c1O,
62665785,Cc1ccccc1C(=NCCCC(=O)O)c1cc(F)ccc1O,
75918397,CC1CCC2C(C)C(CCCOC(=O)O)OC3OC4(C)CCC1C32OO4,
103687032,CCOc1ccc(NC(=S)NCc2nc3ccccc3nc(-c3ccccc3)c3cc(Cl)ccc3[nH]2)cc1,
693652,CCCCCOCCCCC,
20417838,CNC(=O)ON=C(C)C(C)(C)[N+](=O)[O-],4.193976077
200064955,CCOC(=O)C[N+]1(C)Cc2ccccc2[Si](C)(C)C1,
61888719,CCOC(=O)Cc1cc(OC)cc(-c2ccc(Cl)cc2)c1,
124473558,COc1cc[n+](=c2[nH]c3cc4c(cc3[nH]2)C(C)(C)C(=O)C4(C)C)c(=CSSCCN(C)C)c1C,
39552051,CC(=NC(C)C)c1cc2c(OCC(O)CNC(C)C)cccc2o1,
64145104,CCOC(=O)CSc1nnc(-c2ccccc2)s1,
1956372,CCN(CC)CCOc1ccc(C(C)=NO)cc1,
101001427,COc1ccc(-c2nc(-c3cccn3CC(=O)OCC(C)(C)C)sc2-c2ccc(OC)cc2)cc1,
100038,O=S(O)c1ccc(Cl)cc1,2.548079712
60872426,C[N+](C)(CCS)C(=O)Cc1ccc(-c2ccc(CC(=O)[N+](C)(C)CCS)cc2)cc1,
64048379,C[N+](C)(C)c1ccccc1OC(=O)c1ccccc1,
1687850,CN(C)CC1C2CCC(C)(C1OC(=O)c1ccccc1)C2(C)C,
31185690,OC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
97068321,CCC1(CCCC(=O)c2ccc(F)cc2)C(=O)NC(=O)NC1=O,
86873087,CN(C)CC(=O)N/N=C1/C(=O)N(C)c2ccccc21,
54028818,CC1CNc2ccc(Cl)cc2-n2c(-c3ccccc3)nnc21,
359875,O=S1(=O)N=CNc2cc(Cl)c(Cl)cc21,
76351923,COc1cc(N)c(Br)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccc(C)cc1,
64467603,C/C=N/C(CCC)(CCC)CCC,
51322726,Cc1ccc2nsnc2c1NC1=NCCN1,
92957227,CN1CCC(OC(=O)C(O)(C#Cc2ccccc2)C2CCCCC2)CC1,
13501672,COc1ccc(Nc2ccccc2C(=O)O)cc1,
89632428,Cc1ccc(Nc2nnc(SCC(=O)NNc3ccccc3C)s2)cc1,
74125012,CCCOP(=O)(SCCC)SCCC,3.298282575
7316554,CC(CCl)OP(=O)(OC(C)CCl)C(C)CCl,
99518919,O=C1OCC(c2ccccc2)C1CN1CCN(c2cccc(Cl)c2)CC1,
57543449,COc1cccc2c1OC(C)C(C=O)=C2,
36090343,NS(=O)(=O)c1ccc(N2CCC(c3ccccc3)C2=O)cc1,
66940554,CCC1(CC=C2CCCCC2)C(=O)NC(=O)N(C)C1=O,
97844581,CCCOc1ccc2c(c1)CCN1C(=O)CN=C1N2,
67329082,CC(C1COc2ccccc2O1)N1CCN(C(C)C2COc3ccccc3O2)CC1,
22394361,O=C(O)c1cc(Cl)ccc1N=Cc1c[nH]c2ccccc12,
42936801,CC(=O)OCC1OC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,
64647376,C=CCC(C#N)(CCN1C(C)CCCC1C)c1cccs1,
87049034,CC(=O)c1ccc(OCCCN2CCC(O)(c3ccccc3)CC2)cc1OCCCN1CCC(O)(c2ccccc2)CC1,
74875835,Cc1ccc(/N=C2/SCC(=O)N2Cn2cnc3ccc(Br)cc3c2=O)cc1,
64037747,COC(=O)CCC(Br)C(C)=O,2.570282129
40766301,Cc1ccccc1C(C)c1ccccc1,2.049866764
77918004,CCCCCCN1CCN(Cc2ccc(N(CC)CC)cc2Cl)C(=O)C1=O,
3671678,CC(C)(C)c1ccc2nc(C(F)(F)F)[nH]c2c1,3.840184985
136410101,CCCCOC1CCC(=O)N1C(=O)c1ccc([N+](=O)[O-])cc1,
60372421,Cc1cc(O)c(CN2CCOCC2)cc1C,
59594240,O=C(c1ccccc1)N1CCCCC1CCN1CCN(c2ccc(Cl)cc2)CC1,
104946772,Cc1ccc(N=CN(C)SCNC(=O)Oc2cccc3c2OC(C)(C)C3)c(C)c1,
965902,CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,
3708041,CS(=O)(=O)C=C(O)c1ccccc1,
107321777,CC1SCC(C(=O)O)N1C(=O)CN,
89805414,N=C1OC(=CC(=O)c2ccccc2)C(=O)N1c1ccccc1,
41596241,CC(C)NC(=O)c1ccc(N=NN(C)O)cc1,
53968551,Cc1ccc(NCCc2nn[nH]n2)cc1,
118526004,O=c1c2ccccc2nc(COc2ccccc2)n1-c1ccc(NC(=S)Nc2ccc(Cl)cc2)cc1,
1474802,CCOP(=O)(OCC)OP(=O)(N(C)C)N(C)C,4.879942024
2001889,CCN(CC)CCNS(=O)(=O)c1ccc(N)cc1,
126807043,CCCCCOC1(c2ccccc2)CN(C)C2CCCCC2O1,
72676790,Cc1ccc(S(=O)(=O)NCCCCCC(=O)CCl)cc1,
84606,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,
64646908,c1ccc(OC2OCCCC2N2CCCCC2)cc1,
2901204,CCCCC(Cc1ccccc1)(C(=O)OCC)c1ccc(Cl)cc1,
2595519,C=C(OP(=O)(OCC)OCC)SCc1ccccc1,
116989221,CSc1nn2c(=O)c3[nH]c4ccccc4c3nc2s1,
31291711,CC1CCCc2ccccc21,1.338970587
17969209,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,2.47491866
67346207,Cc1ccc(OCCCCN(C)C)c(Cc2ccccc2)c1,
7199293,NC(=O)C1c2ccccc2CCc2ccccc21,1.995090157
98533165,CNC(=O)c1cnn(-c2cccc(Cl)c2)c1Cl,
91040947,CC(=O)c1ccc2cc(CC(=O)O)ccc2c1,2.057375082
5427203,CCn1cnc2c(=S)nc[nH]c21,
63639452,CCN1CCC(NC(=O)c2cc(Cl)c(N)cc2OC)CC1,
86073645,COc1ccc2c(=O)c(C)c(-c3ccc(Cl)cc3)oc2c1CN1CCOCC1,
621794,NC(=O)C=Cc1ccccc1,
173284281,Cc1cc(C)c2c(n1)S(=O)(=O)N(CCCCN1CCN(c3ncccn3)CC1)C2=O,
62637212,CCOc1ccc2c(c1)Oc1nnc(Cl)cc1N2C,
19225173,O=c1oc2cc(O)ccc2c(O)c1-c1ccccc1,
27922287,O=S(=O)(CCN1CCOCC1)c1ccc(F)cc1,
1715339,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,
71351525,Cc1ccc(Cc2c[nH]c(NCCSCc3nccs3)nc2=O)cn1,
4336190,COC(=O)C1=C(C(=O)OC)CCCC1,2.45204505
29053427,S=C(S)NN1CCCCC1,
54648952,Cc1[nH]c2ccccc2c1CC(=O)NNC(=S)Nc1ccc(I)cc1,
59594295,O=C(c1ccc(Cl)cc1)N1CCC(CCN2CCN(c3ccc(F)cc3)CC2)CC1,
22041287,COC(=O)C[N+]1(C)CCCC1,
55902073,CC(C)N(C(=O)Cn1nc(-c2ccccc2)ccc1=O)C(C)Cc1ccccc1,2.330434959
52775801,CC12OC1(C)C(C(=O)O)C(Br)(CBr)C2=O,
99304311,O=C1Nc2ccc(Br)cc2C1(O)Cc1ccccn1,
149654079,CC(=O)C(C)OC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1ccccc1N=O,
69373268,CCCCCCCOc1ccccc1NC(=O)OCC[N+]1(C)CCCCC1,
28822584,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,
22198932,C#CC(C)(C)NC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,2.726080597
14593396,COc1ccc(C(N)CC(O)(c2ccccc2)c2ccccc2)cc1,
132707687,CCC1C=CC=CCC(C)C(O)C(C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C(C)C(CC1)OC1(CCC(C)C(CC(C)O)O1)C2CC,
343942,NCCc1c[nH]c2ccccc12,
101018808,CCCCn1c(CN2CCCCC2)nc2c(=O)sc3ccccc3c21,
1397893,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,2.266744736
39562271,COC(=O)C(=Cc1ccccc1[N+](=O)[O-])C(C)=O,1.697616373
494155,CC(=O)N1C=C(C2CCCCN2)CCC1,
23913602,O=C1C=C(NCC2CCCCC2)C(=O)c2ccccc21,
35841624,CCOP(=O)(OCC)SCC(=O)NC(C)C,
51006032,CN1CCC23c4c5cc(N)c(O)c4OC2C(O)C=CC3C1C5,
56538013,COc1ccc([N+](=O)[O-])cc1CNCCCl,3.941436891
7203965,S=C1CCCCCN1,
91880410,CC(=O)Nc1cc(C)c(O)c(C(N)=O)c1,
373091,CC(=O)OCCCCF,
34551934,ClC(=CCN1CCCCC1)Cc1ccccc1,
63951166,CC[N+](CC)(CC)CCCc1ccc([N+](CC)(CC)CC)cc1,
75159170,CC(C)NCNCn1cnc2ccccc2c1=O,
69373882,CCOc1ccc(CC2=NCCc3cc(OC(C)C)c(OC(C)C)cc32)cc1OCC,
74051493,Cc1cc(Cl)cc(CN(C)Cn2c(=O)cc[nH]c2=O)c1O,
52158039,CC(=O)NS(=O)(=O)c1cnccc1Nc1ccc(Cl)c(Cl)c1,
544514,C#CC#CC=C=CC=CC=CCC(=O)O,
79985914,COP(=O)(OC)SC(C)C,3.231858797
542563,CC(C)CON=O,2.400563259
79010198,CCC(=O)c1ccc(OCC(O)CN2CC=C(c3ccccc3)CC2)c(C(C)=O)c1,
91803291,C/C=N/N(C(=O)c1ccncc1)c1ccncc1,
23338490,COc1ccc(-c2cc(-c3ccccc3)nn(CCN3CCOCC3)c2=O)cc1,
104628300,OC1CCCc2nc3ccccc3c(NCc3ccc(F)cc3)c21,
1977088,CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,
63918003,CCN(CCCl)CCOc1ccccc1,
24269521,CCOC(=O)N1CCN(CCN(CC(C)C)CC(C)C)CC1,
16462865,CCOP(=O)(OCC)Oc1ccccc1Cl,
89781668,O=C(O)c1cccc2c1CCC(n1ccnc1)=C2,
59133481,Cc1[nH]cc(N)c1C(=O)c1ccccc1,
1460464,O=C(O)C(O)(c1ccccc1)C1CC1,
78311918,C=c1[nH]/c(=C\c2ccc(OCc3ccccc3)cc2)c(=O)n1-c1ccc([N+](=O)[O-])cc1OC,
56359,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,3.835812255
15410487,CC(=O)OC(COS(C)(=O)=O)C(OC(C)=O)C(OC(C)=O)C(COS(C)(=O)=O)OC(C)=O,
34707716,c1ccc(C(OCCn2cnc3ccccc32)c2ccccc2)cc1,
23779999,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,2.88055717
56177,NCCSSCCN,2.230357673
5778803,COc1ccc2nc3c(c(N)c2c1)CCCC3,2.481701424
2032566,COc1ccc(OCCN2CCN(c3ccccc3OC)CC2)cc1OC,
57840354,CCCCCCCCC=CCCCCCCCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C,
187231578,CCN(CC)CCCNC(=O)c1nnc2cc(F)ccc2c1N,
133381529,CC(=O)N1N=C(c2ccccc2/N=C/c2c(-c3ccccc3)[nH]c3ccccc23)CC1c1ccc(N(C)C)cc1,
72875673,O=c1c2ccccc2nc(-c2ccccc2)n1Cc1nc2ccccc2s1,
53885431,COc1cccc(CN2CCc3sccc3C2)c1,
102107448,CC(C)(Cc1ccccc1)NC1=NCCO1,
100836768,Cc1ccc(COC(=O)NCCN2CCCC2)cc1,
102305533,CCN(CC)P1(=O)OCCCO1,
71079497,Cc1cc(NC(=NC(C)C(C)(C)C)Nc2nccs2)c2ccccc2n1,
3683474,COCCCNC(=S)N/N=C/c1cc(C)ns1,
87474428,S=C1CC(c2ccccc2)Nc2ncccc2N1,
101832999,CONC(=O)c1ccncc1,
99083235,CC(C)CNC(=O)C=CC=CCc1ccccc1,
7331206,Nc1ncc(Oc2ccc(Cl)cc2)c(N)n1,
59094778,CCSC(C)=O,
78760460,S=C1Oc2ccccc2C2SCCN12,
61477949,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,3.129878537
102886408,c1ccc(-n2cc(CCCCN3CCCCC3)c3ccccc32)cc1,
84260424,C[Ge]1(c2ccc(Cl)cc2)NCCS1,
119377138,CC(C)OC(=O)c1cc2c([nH]c3ccccc32)c(-c2cccnc2)n1,
52112660,Nc1nc2ccc(Br)cc2o1,2.629478918
88384365,COc1ccc(C(CCN(C)C)OC(N)=O)cc1,
81265807,CC(C(=O)NO)c1ccc(-n2cc3ccccc3n2)cc1,
67239207,CC(=O)OCN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,
1081954,CCOP(=O)(OCC)SCC1(C)SCCS1,4.033456786
88763126,Cc1ccc(C2c3ccccc3C3NCCCC32)cc1,
108051441,CN(C)c1ccc(C=CC(=O)c2cc(Cl)cc(CO)c2O)cc1,
42021249,O=C(CN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,
37589223,O=C(O)C12CC3CC(C1)CC(c1ccccc1)(C3)C2,
3934892,COc1cc(C(C)=O)cc(O)c1O,
17512435,CC(C)(C)N(CCCl)Cc1csc2ccc(F)cc12,
65201481,COc1ccccc1N1CCN(C=C2C=c3c(Cl)cccc3=C2O)CC1,
69415469,C=CCOc1ccc(N/C(=N\c2ccc(Cl)cc2)NCCc2ccc(Cl)cc2)cc1,
66968749,CCC1(CC=C(C)C)C(=O)NC(=S)NC1=O,
62903655,CCOC1=NCC(=O)N(C)c2ccc(C)cc21,
29193417,CCCC(=O)N(Cc1ccccc1)c1c(I)cc(I)c(CC(=O)O)c1I,
115091866,COc1ccc(-c2c(C#N)c(OC)nc3c2CSc2ccccc2-3)cc1,
102585002,O=C(O)C1c2ccccc2Oc2cc(N3CCCC3)cc(C3CCCCC3)c21,
2338014,CCCCOc1ccc(CC(=O)NO)cc1C,
108260351,O=C(CCC(=O)N1CC1)c1ccc(Cl)cc1,
67032331,COC(=O)c1cccc(OCC(O)CO)c1,
3358427,CSC1=NCCCCN1,
86640280,CN(C)CCC1Oc2ccccc2Nc2ccccc21,
120267267,Cn1c(=O)n(CC(O)CO)c(=O)c2[nH]cnc21,
463252,O=CCCCCCCCCF,
73806049,CCCCCCCCCCCCNC(=O)C1C2CCC(O2)C1C(=O)O,
38117974,C1=CC(CCCC2C=CC=C2)C=C1,
52182146,COc1ccc(C(=O)C=Cc2cccc(OC)c2)cc1,
36275226,S=C(CC1=NCCN1)c1ccc(Cl)cc1,
524174,COc1cc2c(cc1OC)C(Cc1ccc(Oc3cc(CC4c5cc(OC)c(OC)cc5CCN4C)ccc3O)cc1)N(C)CC2,
61508132,CCN(CC)CCCC(=O)c1csc2ccccc12,
21599279,CCCC(CCC)C(=O)Nc1ncccn1,
39004949,COP(=S)(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1,3.074374488
947853,CCn1c(-c2ccccc2)nn(C)c1=O,
104664382,CSC(=Cc1c2ccccc2cc[n+]1C)SC,
23247394,CN(C)CC1Cc2ccccc2Sc2ccccc21,
28737077,c1cncc(C2NCCc3c2[nH]c2ccccc32)c1,
73688945,N#Cc1ccc(F)c(C#N)c1F,
66941455,Cc1ccc(Cl)cc1N=[N+](O)c1cc(Cl)ccc1C,
67292788,ClCCN1Cc2ccccc2C1,
17560519,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,1.864323558
63979135,O=C1C=CC(=Nc2ccc(N(CCCl)CCCl)cc2)c2ccccc21,
10592139,CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,2.370310168
73840058,CC1=CC(Cl)=CC(C=Cc2c(Cl)cccc2NC(N)=S)(NC(N)=S)C1,
1945046,CCC(=O)N1C2CCC1CN(CC#Cc1ccccc1)C2,
134563034,CC(C)c1ccc(C(C=O)Cn2cnc3ccccc3c2=O)cc1,
4195373,CCN(CC)C(C)COC(=O)COc1ccc(Cl)cc1,
38591456,O=C(NCCc1ccc(N2CCCCC2)cc1)C(F)(F)F,
27512023,CCCCOCN1C(=O)N(COCCCC)C(=O)C(CC)(c2ccccc2)C1=O,
70882563,C[N+]1(CCOC(=O)C=Cc2c[nH]c3ccccc23)CCCCC1,
69382247,CCOP(=O)(OCC)C(OC(=O)C(C)C)C(Cl)(Cl)Cl,
53462796,CCN1Cc2cccc3[nH]cc(c23)C1,
107072322,O=C(O)C(Sc1nc(-c2ccccc2)cc(C(F)(F)F)n1)c1ccccc1,
523444,O=C1C=CC(=NNc2ccc(S(=O)(=O)O)cc2)c2ccccc21,
54087422,CCNCC(=O)Nc1ccc(C2NC(=O)Cc3ccccc32)cc1,
33286305,C=C1C2CCC3C4(C)CC(OC5OC(CO)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C5OC(=O)CC(C)C)CC(C(=O)O)(C(=O)O)C4CCC3(C2)C1O,
16870749,O=C1c2ccccc2C(=O)C1(Br)c1cccc2ccccc12,
27506805,CC(=O)OCN1C(=O)N(COC(C)=O)C(c2ccccc2)(c2ccccc2)C1=O,
80853801,CC(C)c1ccc(C(C)(C)COCc2cccc(Oc3ccc(F)cc3)c2)cc1,
24301868,CCC(N)c1ccccc1,
63084424,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(NC=O)C(O)C(C)O1,
73839733,CCOc1c(OC)cc(C2c3cc4c(cc3C(OC3OC(CO)C(O)C(O)C3O)C3COC(=O)C23)OCO4)cc1OC,
78868492,COC(=O)Cc1ccc(-c2cc(-c3ccc(F)cc3)on2)cc1,
79013380,NC(=O)c1[nH]cnc1OC(=O)C12CC3CC(CC(Br)(C3)C1)C2,
100696262,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,
63998312,CC(C(O)c1ccc2c(c1)CCC2)N1CCC(Cc2ccccc2)CC1,
63919039,COC(F)(F)C(C(F)(F)F)C(F)(F)F,
78621019,C[N+](C)(C)CC1C(=O)OC2(CCCCC2)C1c1ccccc1,
76155185,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC1OCC(O)C(O)C1O)CC2,
137522828,N#CCOc1nc(OCC#N)nc(N2CCOCC2)n1,
101756278,N#CC(C#N)=CC=Cc1c(Cl)cccc1Cl,
101997584,COc1ccc(CN(CCN2CCCCC2)Cc2ccc(OC)cc2)cc1,
128366052,CCCCNC(=O)c1c(O)c2ccccc2[nH]c1=O,
21260468,CN(C)C1=[S][Bi+3]23([S]=C(N(C)C)[S-]2)([S]=C(N(C)C)[S-]3)[S-]1,2.278483797
67195657,CCc1oc2c(CN3CCOCC3)c(OC)ccc2c(=O)c1CC,
51481619,CN/C(=N\C#N)NCCSCc1[nH]cnc1C,1.703028142
584021,CCC(O)CC,1.67338071
24269667,CC(C)OC(=O)N1CCN(CCN(C(=O)OC(C)C)C(C)C)CC1,
105124025,O=c1cc(N2CCCC2)n2ccsc2n1,
41737386,NC(Cc1ccc2c(c1)CCCCC2)C(=O)O,
77985081,CC(Cl)C(C)NCCCl,
84496093,CCOC(=O)c1ccc(NC(=O)c2ccc(N=C3C(=O)N(C)c4ccc(Cl)cc43)cc2)cc1,
33422649,CC(C)N1CCCC(OC(=O)c2ccccc2)(C(=O)c2ccccc2)C1,
30148960,CN1CCON(c2ccccc2)C1=O,
115396435,CCN1c2ccc([N+](=O)[O-])cc2N=Cc2c1oc1ccc(C)cc1c2=O,
137052858,Clc1ccccc1C1NCc2c(sc3c2CCC3)-n2cccc21,
87490004,Cc1nc(-c2ccccc2)cc(=O)n1-c1ccccc1Cl,
110406412,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCc2ccc(Cl)cc2)CC1,
125103540,Cc1nn(-c2ccccc2)c(C)c1CC(=O)N1CCOCC1,
26281345,COC(=O)C1CCCN=C(N)N1,
1624028,O=[Cr](=O)(O[Si](c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,2.276297641
1890477,FC1(F)CC(C2CC3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl)C1(F)F,2.889942101
102280568,CN1CCCc2c(OCc3ccccc3)ccnc21,
973308,OC(CC(c1ccccc1)c1ccccc1)CN1CCCCC1,
14056645,CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,
81530270,CCCC1CC(=O)N2CCSC2=N1,
81161173,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,
66596450,CC(CN1CCN(C)CC1)C(=O)C=Cc1ccc2c(c1)OCO2,
102434059,Cc1cccc(C)c1NC(=O)Nc1ccc2c(c1)OCO2,
74037391,CCN(CC)CCN(Cc1ccc(Br)cc1)c1ccccn1,
72045660,Cc1cccc(NC(=S)NC(=O)CCn2c(-c3ccccc3)nc3ccccc3c2=O)c1,
127662628,Cc1ccc(Oc2ccc(N3C(=O)C(=Cc4c[nH]c5ccccc45)N=C3c3ccccc3)cc2)cc1,
89427327,Fc1c(Cl)c(Br)c2nc(C(F)(F)F)[nH]c2c1Cl,4.749998517
142469634,COc1ccccc1N1CCCC1CN,
83522081,CCN(CC)c1ccc(C2OCCN2C)cc1,
79838883,COc1cccc(N2C(=O)C(=Cc3cccc(Cl)c3)C(=O)N(c3c(C)cc(C)cc3C)C2=S)c1,
130946655,COc1ccc2nc(-n3nc(C)c4c3-c3ccccc3C4=O)cc(C)c2c1,
54778211,Cn1c(Cl)c(C(=O)O)c2ccccc21,
109493325,Cc1nc2c(cc1C(=O)N1CCCC1)c(=O)n(C)c(=S)n2Cc1ccccc1,
168152703,CCCc1nc2ncnn2c(N(CC)CC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,3.192735601
125161491,CCCC(=O)OCC(OC(=O)CCC)C1OC2OC(C)(C)OC2C1OC(=O)CCC,
63393055,CNC(CC(N)=O)C(=O)NC(=O)C(NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,
115396457,CN1c2ccc([N+](=O)[O-])cc2N=Cc2c1oc1ccc(Cl)cc1c2=O,
1005669,BrCCNc1ccccc1,
97769250,COc1ccccc1NC(=O)OCC(O)CN1CCCCC1,
35317307,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccco6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC,
28173844,CSCCCOc1ccc(O)cc1C(N)=O,
119707403,Cc1ccc2c(c1)C(=O)C1=CNc3cccc([N+](=O)[O-])c3N(Cc3ccccc3)C1O2,
58763318,CCCCOc1c(C)cc(C(=O)CCN2CCCCC2)cc1Cl,
88384296,CN(C)CCC(OC(=O)Oc1ccccc1)c1ccc(Br)cc1,
68252722,CC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,
136603286,O=C(COc1ccc(C(=O)c2cc3cccnc3nc2-c2ccccc2)cc1)Nn1c(-c2ccc(N3CCCCC3)c([N+](=O)[O-])c2)nc2ccccc2c1=O,
64431589,CCC1(O)CC(OC2CC(NC)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,
114460081,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,2.926257167
139298310,COc1ccc(C=NNC(=O)COc2ccc(/C=C3/SC(=S)NC3=O)cc2)cc1,
56208094,c1ccc(C(NCCCN2CCOCC2)c2ccccc2)cc1,
2011485,COc1ccc(CNN)cc1,
67011238,Cc1cccc([N+](C)(C)C)c1OC(=O)N(C)C,
72619411,CC(C(=O)OCCOCCO)c1ccc2c(c1)C(=O)Cc1ccccc1O2,3.153698803
65009338,CCN/N=C/NC(=O)Nc1c(C)cccc1OC,
141284006,CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)Cc1ccccc1,
73664014,C[N+](C)(C)CCCNC(=O)Nc1ccc(Cl)cc1,
71240125,Cc1cccc(C=C2NC(=S)N(c3cccc(Cl)c3)C2=O)c1,
956230,CCC(=O)c1cc(OCC(O)CO)ccc1O,
78325129,CCCC[Ge]1(CCCC)NCCS1,
882359,c1cc[n+](CC[n+]2ccccc2)cc1,
79213915,Cc1cc(C2OC(C)(C)N=C2c2ccccc2)cc(C)c1N(C)C,
116858,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,
20021050,CC(C)OP(=O)(NCC[N+](C)(C)CCCCCC[N+](C)(C)CCNP(=O)(OC(C)C)OC(C)C)OC(C)C,
96885255,CCc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(OC)cc2)cc1,
20033436,C#CCONC(=O)c1ccccc1,
544014,CC(C)CCOCCC(C)C,
74627422,CN1CC(CC(C#N)C(N)=O)CC2c3cccc4[nH]c(Br)c(c34)CC21,
67430324,CCCNP(=O)(OCC)ON=C(C#N)c1ccc(Cl)cc1,
121051647,O=C1CCCN1CC#CC[N+]12CCCC1C2,
58038576,O=C(NC(CO)(CO)CO)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,
15247366,CCOc1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1,
73941385,Clc1ccc(C2N(c3ccccc3)CCN2c2ccccc2)cc1,
96474816,CCN(CC)CCCC(C)Nc1nc(C=Cc2ccc(OC)c(OC)c2)nc2ccccc12,
87356590,Cc1nccc(=O)n1-c1c(Cl)cccc1Cl,
33086258,CCCCCc1ccc(O)c2c1OC(C)(C)C1CCC(C)=CC21,
66968603,C=C(C)C1(CC)C(=O)NC(=O)NC1=O,
528449,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,
132560180,CCOC(CCn1cnc2c1c(=O)n(C)c(=O)n2CC(C)C)OCC,
82158278,OC(c1ccc(-c2ccccc2)cc1)c1cc2ccccc2o1,
51909616,CNCC1=CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,
30011393,CN(C)CC#Cc1ccccc1,
169132654,C=CCS(=O)C=CCS(=O)CCCC,
96593292,CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(C=Cc4ccccc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,
